# name              ra_Deg       dec_Deg      OBS_ID         redshift   nh_gal   SUBMODE           FILTER   radius_arcmin   counts   exposure      count_rate     
  Mrk335            1.581339     20.202914    0306870101     0.02578    0.0356   PrimePartialW2    Thin1    0.96201         2024.0   117817.7969   0.01717906847  
  Mrk335            1.581339     20.202914    0510010701     0.02578    0.0356   PrimeFullWindow   Medium   1.33333         420.0    20058.05078   0.02093922309  
  Mrk335            1.581339     20.202914    0600540501     0.02578    0.0356   PrimeFullWindow   Thin1    1.33333         1854.0   80780.96875   0.02295095031  
  Mrk335            1.581339     20.202914    0600540601     0.02578    0.0356   PrimeFullWindow   Thin1    1.33333         2731.0   114575.3984   0.02383583245  
  Mrk335            1.581339     20.202914    0741280201     0.02578    0.0356   PrimeFullWindow   Thin1    1.33333         3014.0   90342.35156   0.03336198303  
  Mrk704            139.608356   16.305339    0300240101     0.02923    0.0297   PrimePartialW3    Medium   0.950223        735.0    18847.99023   0.03899620017  
  Mrk704            139.608356   16.305339    0502091601     0.02923    0.0297   PrimePartialW2    Thin1    1.08414         1467.0   86090.14844   0.01704027727  
  Mrk766            184.610456   29.812872    0096020101     0.01293    0.0178   PrimeFullWindow   Medium   0.959017        412.0    28301.32031   0.01455762471  
  Mrk766            184.610456   29.812872    0304030101     0.01293    0.0178   PrimePartialW3    Medium   1.04819         1380.0   78266.27344   0.01763211584  
  Mrk766            184.610456   29.812872    0304030301     0.01293    0.0178   PrimePartialW3    Medium   1.03923         2350.0   95055.64062   0.02472236245  
  Mrk766            184.610456   29.812872    0304030401     0.01293    0.0178   PrimePartialW3    Medium   1.00057         1649.0   90891.24219   0.01814256204  
  Mrk766            184.610456   29.812872    0304030501     0.01293    0.0178   PrimePartialW3    Medium   1.05326         1338.0   89953.09375   0.01487441892  
  Mrk766            184.610456   29.812872    0304030601     0.01293    0.0178   PrimePartialW3    Medium   0.989673        1393.0   77474.97656   0.01797999899  
  Mrk766            184.610456   29.812872    0304030701     0.01293    0.0178   PrimePartialW3    Medium   1.09318         395.0    20775.90039   0.01901241306  
  Mrk766            184.610456   29.812872    0763790401     0.01293    0.0178   PrimeFullWindow   Medium   1.33333         687.0    26839.08984   0.02559699319  
  Mrk841            226.005003   10.43782     0763790501     0.03642    0.0222   PrimeFullWindow   Thin1    1.33333         664.0    24434.09961   0.02717513682  
  MS22549-3712      344.412703   -36.935003   0205390101     0.039      0.0112   PrimePartialW2    Medium   0.999019        896.0    39465.46094   0.0227033963   
  MS22549-3712      344.412703   -36.935003   0748391001     0.039      0.0112   PrimeFullWindow   Thin1    1.33333         2313.0   97654.15625   0.02368562782  
  NGC1365           53.401548    -36.140402   0151370101     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         317.0    18875.09961   0.01679461336  
  NGC1365           53.401548    -36.140402   0205590301     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         842.0    57761.67969   0.01457713842  
  NGC1365           53.401548    -36.140402   0205590401     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         1233.0   42841.51172   0.02878049701  
  NGC1365           53.401548    -36.140402   0505140201     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         2102.0   72879.54688   0.02884211127  
  NGC1365           53.401548    -36.140402   0505140401     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         3191.0   123063.2969   0.02592974576  
  NGC1365           53.401548    -36.140402   0505140501     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         2416.0   76082.92969   0.03175482345  
  NGC1365           53.401548    -36.140402   0692840201     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         2318.0   129276.5      0.01793055969  
  NGC1365           53.401548    -36.140402   0692840301     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         2095.0   117181.0      0.01787832498  
  NGC1365           53.401548    -36.140402   0692840401     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         1849.0   104661.5      0.01766647717  
  NGC1365           53.401548    -36.140402   0692840401_1   0.00546    0.0134   PrimeFullWindow   Medium   1.33333         1849.0   104661.5      0.01766647717  
  NGC1365           53.401548    -36.140402   0692840501     0.00546    0.0134   PrimeFullWindow   Medium   1.33333         2076.0   119919.2969   0.01731164253  
  NGC3227           155.877412   19.86505     0101040301     0.00386    0.0199   PrimeFullWindow   Medium   1.33333         737.0    36395.73828   0.02024962358  
  NGC3227           155.877412   19.86505     0400270101     0.00386    0.0199   PrimePartialW2    Medium   1.33333         1949.0   103296.6016   0.01886799731  
  NGC3227           155.877412   19.86505     0782520201     0.00386    0.0199   PrimePartialW2    Medium   1.11111         334.0    19190.44922   0.01740449096  
  NGC3227           155.877412   19.86505     0782520201_1   0.00386    0.0199   PrimePartialW2    Medium   1.05671         334.0    19190.44922   0.01740449096  
  NGC3227           155.877412   19.86505     0782520301     0.00386    0.0199   PrimePartialW2    Medium   1.11111         1831.0   54315.55859   0.03371041461  
  NGC3227           155.877412   19.86505     0782520401     0.00386    0.0199   PrimePartialW2    Medium   1.11111         2331.0   76118.96094   0.03062311901  
  NGC3227           155.877412   19.86505     0782520501     0.00386    0.0199   PrimePartialW2    Medium   1.11111         1819.0   66800.29688   0.0272304179   
  NGC3227           155.877412   19.86505     0782520601     0.00386    0.0199   PrimePartialW2    Medium   1.11111         1508.0   84070.53125   0.01793731974  
  NGC3227           155.877412   19.86505     0782520701     0.00386    0.0199   PrimePartialW2    Medium   1.11111         1568.0   70362.21094   0.02228468917  
  NGC3516           166.697876   72.568577    0107460601     0.00884    0.0345   PrimePartialW2    Thin1    1.06077         871.0    30959.5293    0.02813350267  
  NGC3516           166.697876   72.568577    0107460701     0.00884    0.0345   PrimePartialW4    Thin1    1.0888          1715.0   116467.2969   0.0147251636   
  NGC3516           166.697876   72.568577    0401210401     0.00884    0.0345   PrimePartialW2    Thin1    1.08263         1575.0   45702.75      0.03446182123  
  NGC3516           166.697876   72.568577    0401210501     0.00884    0.0345   PrimePartialW2    Thin1    1.01038         1903.0   56129.58984   0.03390368619  
  NGC3516           166.697876   72.568577    0401210601     0.00884    0.0345   PrimePartialW2    Thin1    1.00037         1363.0   61578.94922   0.02213418737  
  NGC3516           166.697876   72.568577    0401211001     0.00884    0.0345   PrimePartialW2    Thin1    1.06183         1966.0   49267.98047   0.03990421327  
  NGC3783           174.757342   -37.73867    0112210101     0.00973    0.0991   PrimePartialW3    Medium   1.0983          541.0    37198.71094   0.01454351472  
  NGC3783           174.757342   -37.73867    0780860901     0.00973    0.0991   PrimePartialW2    Thin1    1.11111         447.0    14269.79004   0.0313249178   
  NGC3783           174.757342   -37.73867    0780861001     0.00973    0.0991   PrimePartialW2    Thin1    1.11111         277.0    6780.022949   0.04085531894  
  NGC4051           180.79006    44.531334    0157560101     0.00234    0.0115   PrimePartialW3    Medium   1.33333         759.0    48978.01172   0.01549674994  
  NGC4051           180.79006    44.531334    0606320101     0.00234    0.0115   PrimePartialW2    Medium   0.920875        1807.0   38288.57031   0.04719424061  
  NGC4051           180.79006    44.531334    0606320201     0.00234    0.0115   PrimePartialW2    Medium   1.05269         622.0    23997.08008   0.02591982016  
  NGC4051           180.79006    44.531334    0606320301     0.00234    0.0115   PrimePartialW2    Medium   1.0986          456.0    18848.44922   0.02419297178  
  NGC4051           180.79006    44.531334    0606320401     0.00234    0.0115   PrimePartialW2    Medium   1.08279         377.0    17553.33984   0.02147739424  
  NGC4051           180.79006    44.531334    0606321301     0.00234    0.0115   PrimePartialW2    Medium   1.07975         487.0    14502.73047   0.03357988353  
  NGC4051           180.79006    44.531334    0606321401     0.00234    0.0115   PrimePartialW2    Medium   0.92338         1425.0   33439.85938   0.04261381557  
  NGC4051           180.79006    44.531334    0606321501     0.00234    0.0115   PrimePartialW2    Medium   0.998348        495.0    15402.61035   0.03213740974  
  NGC4051           180.79006    44.531334    0606321601     0.00234    0.0115   PrimePartialW2    Medium   0.909829        1290.0   38805.80859   0.03324244609  
  NGC4051           180.79006    44.531334    0606321701     0.00234    0.0115   PrimePartialW2    Medium   1.00187         1377.0   36832.58984   0.03738537002  
  NGC4051           180.79006    44.531334    0606321801     0.00234    0.0115   PrimePartialW2    Medium   1.04081         342.0    16866.07031   0.02027739679  
  NGC4051           180.79006    44.531334    0606321901     0.00234    0.0115   PrimePartialW2    Medium   1.12294         749.0    26965.33008   0.02777640763  
  NGC4051           180.79006    44.531334    0606322001     0.00234    0.0115   PrimePartialW2    Medium   1.0983          497.0    14238.34961   0.03490573091  
  NGC4051           180.79006    44.531334    0606322101     0.00234    0.0115   PrimePartialW2    Medium   1.03766         838.0    20864.91992   0.04016310646  
  NGC4051           180.79006    44.531334    0606322201     0.00234    0.0115   PrimePartialW2    Medium   1.0002          688.0    27371.23047   0.0251358813   
  NGC4051           180.79006    44.531334    0606322301     0.00234    0.0115   PrimePartialW2    Medium   1.05326         1245.0   33987.03906   0.03663161118  
  NGC4151           182.635745   39.40573     0112310101     0.00332    0.023    PrimePartialW2    Medium   0.951231        380.0    29877.19922   0.012718729    
  NGC4151           182.635745   39.40573     0112830201     0.00332    0.023    PrimeFullWindow   Medium   1.33333         948.0    58835.76953   0.01611264725  
  NGC4151           182.635745   39.40573     0112830501     0.00332    0.023    PrimeFullWindow   Medium   1.33333         281.0    21911.40039   0.0128243743   
  NGC4151           182.635745   39.40573     0143500101     0.00332    0.023    PrimePartialW2    Medium   1.00913         379.0    10212.88965   0.03710996721  
  NGC4151           182.635745   39.40573     0143500201     0.00332    0.023    PrimePartialW2    Medium   0.915896        462.0    16953.41992   0.02725113883  
  NGC4151           182.635745   39.40573     0143500301     0.00332    0.023    PrimePartialW2    Medium   1.05235         310.0    17585.66016   0.01762799902  
