  name              ra_Deg       dec_Deg      OBS_ID         redshift   nh_gal   SUBMODE                   FILTER   radius_arcmin   counts    exposure      count_rate     
  IRAS13224-3809    201.330743   -38.414632   0780560101_1   0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         6197.0    35613.96094   0.1740047958   
  IRAS13224-3809    201.330743   -38.414632   0780561301     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         16691.0   121994.2969   0.1368178712   
  IRAS13224-3809    201.330743   -38.414632   0780561401     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         12041.0   77876.53906   0.1546165269   
  IRAS13224-3809    201.330743   -38.414632   0780561401_1   0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         4901.0    35566.46094   0.1377983603   
  IRAS13224-3809    201.330743   -38.414632   0780561501     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         18228.0   119774.2031   0.15218636     
  IRAS13224-3809    201.330743   -38.414632   0780561601     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         16840.0   118046.7969   0.1426552896   
  IRAS13224-3809    201.330743   -38.414632   0780561701     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         16585.0   117215.1016   0.1414920072   
  IRAS13224-3809    201.330743   -38.414632   0792180101     0.0658     0.0534   PrimeLargeWindow          Thin1    1.29135         15465.0   122683.5      0.1260560711   
  IRAS13224-3809    201.330743   -38.414632   0792180201     0.0658     0.0534   PrimeLargeWindow          Thin1    1.1125          11119.0   119728.7969   0.09286821792  
  IRAS13224-3809    201.330743   -38.414632   0792180301     0.0658     0.0534   PrimeLargeWindow          Thin1    1.25953         14443.0   108285.5      0.1333788919   
  IRAS13224-3809    201.330743   -38.414632   0792180401     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         15722.0   108047.0      0.14551075     
  IRAS13224-3809    201.330743   -38.414632   0792180501     0.0658     0.0534   PrimeLargeWindow          Thin1    1.15488         10985.0   111750.1016   0.09829968695  
  IRAS13224-3809    201.330743   -38.414632   0792180601     0.0658     0.0534   PrimeLargeWindow          Thin1    1.33333         16123.0   115902.2969   0.139108546    
  IRAS13349+2438    204.328028   24.384272    0096010101     0.10764    0.0102   PrimeSmallWindow          Thin1    0.916053        3387.0    29462.86914   0.1149582542   
  IRAS13349+2438    204.328028   24.384272    0402080201     0.10764    0.0102   PrimeSmallWindow          Thin1    1.05326         7339.0    24968.30078   0.2939326975   
  IRAS13349+2438    204.328028   24.384272    0402080301     0.10764    0.0102   PrimeSmallWindow          Thin1    1.00018         13853.0   44810.30859   0.3091476143   
  IRAS13349+2438    204.328028   24.384272    0402080801     0.10764    0.0102   PrimeSmallWindow          Thin1    1.02805         4430.0    9548.351562   0.4639544293   
  IRAS17020+4544    255.876596   45.679769    0206860101     0.0604     0.0201   PrimeSmallWindow          Medium   1.00406         2261.0    13388.63965   0.168874513    
  IRAS17020+4544    255.876596   45.679769    0206860201     0.0604     0.0201   PrimeSmallWindow          Medium   0.971811        6836.0    11985.62012   0.5703501307   
  IRAS17020+4544    255.876596   45.679769    0721220101     0.0604     0.0201   PrimeSmallWindow          Medium   0.992005        19035.0   56193.85938   0.3387380794   
