Time Flux
1.5 0.0
7.0 3.887190320062822e-13
15.0 2.86863875752566e-13
23.0 0.0
31.0 1.6810977523235016e-12
39.0 1.1465767029393559e-12
47.0 3.101603609362291e-12
55.0 2.3459467875242e-12
63.0 2.3483239007873746e-12
71.0 1.3978809429437966e-12
79.0 0.0
87.0 1.0378287042690088e-12
95.0 1.2286390166978828e-12
103.0 3.47630669909893e-13
111.0 7.009519917625107e-13
119.0 0.0
127.0 0.0
135.0 3.629060214230956e-13
143.0 3.719114588778688e-13
151.0 0.0
159.0 0.0
171.0 3.683601004517839e-13
