start end rate flux
0.0 3.0 0.0 0.0
3.0 7.0 0.3577597141265869 3.887190320062822e-13
7.0 11.0 0.0 0.0
11.0 15.0 0.0 0.0
15.0 19.0 0.2640167474746704 2.86863875752566e-13
19.0 23.0 0.0 0.0
23.0 27.0 0.0 0.0
27.0 31.0 0.6390998959541321 6.944054706248259e-13
31.0 35.0 0.9081076383590698 9.866922816986756e-13
35.0 39.0 0.23632363975048065 2.5677431101517323e-13
39.0 43.0 0.8189345002174377 8.898023919241826e-13
43.0 47.0 1.8999732732772827 2.0643907590323085e-12
47.0 51.0 0.9546045660972595 1.0372128503299827e-12
51.0 55.0 1.205776333808899 1.3101201980919575e-12
55.0 59.0 0.9533287286758423 1.0358265894322427e-12
59.0 63.0 1.5921283960342407 1.7299058236233678e-12
63.0 67.0 0.569164514541626 6.184180771640069e-13
67.0 71.0 0.0 0.0
71.0 75.0 1.2865474224090576 1.3978809429437966e-12
75.0 79.0 0.0 0.0
79.0 83.0 0.0 0.0
83.0 87.0 0.6389091610908508 6.941982253795553e-13
87.0 91.0 0.31626221537590027 3.436304788894534e-13
91.0 95.0 0.8947383165359497 9.721660325714976e-13
95.0 99.0 0.23604631423950195 2.564729841263852e-13
99.0 103.0 0.3199438154697418 3.47630669909893e-13
103.0 107.0 -0.054470472037792206 -5.918416391735917e-14
107.0 111.0 0.6451250314712524 7.009519917625107e-13
111.0 115.0 0.0 0.0
115.0 119.0 -0.0690629705786705 -7.503945517262425e-14
119.0 123.0 -0.054960817098617554 -5.971694086491855e-14
123.0 127.0 0.0 0.0
127.0 131.0 -0.058388758450746536 -6.344152769311232e-14
131.0 135.0 0.3340025544166565 3.629060214230956e-13
135.0 139.0 0.0 0.0
139.0 143.0 0.3422907590866089 3.719114588778688e-13
143.0 147.0 0.0 0.0
147.0 151.0 -0.19761858880519867 -2.147198434679365e-13
151.0 155.0 0.0 0.0
155.0 159.0 0.0 0.0
159.0 163.0 -0.1353345811367035 -1.470459767404647e-13
163.0 167.0 -0.05461573600769043 -5.934199664861875e-14
167.0 171.0 0.3390222489833832 3.683601004517839e-13
